Launch Chrome 12.0.742.122, 2.59766782404041, 21.942759375347
Type SunSpider URL, 2.04202577246742, 104.797893780459
Run SunSpider, 20.5364624056561, 68.1714295454515
Close Chome 12.0.742.122, 0.851458089029609, 101.003209797458
Total,26.027614091193538,63.08053135431702

Launch Chrome 12.0.742.122, 2.71848938479585, 20.9675271563661
Type SunSpider URL, 2.05524751472414, 104.123711848265
Run SunSpider, 19.0329823447207, 73.5565228109574
Close Chome 12.0.742.122, 0.850564191496613, 101.109358775942
Total,24.657283435737302,63.47860157262103

Launch Chrome 12.0.742.122, 2.33386668272646, 24.4229888630192
Type SunSpider URL, 2.14219863592129, 99.8973654504106
Run SunSpider, 19.0011798473316, 73.6796352252099
Close Chome 12.0.742.122, 0.851256085726448, 101.027177886909
Total,24.328501251705795,65.28067460441576

